"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"98",1.230155,0.6349416,0.2268216,0.7670325,0.4697773,0.3850423,0.512095175,0.7040218,0.1834069,2.36362,0.5057202,0.3811471,2.913345,0.9184248,0.1319136,2.9394075,0.3786884,0.7195735,0.6550334,0.940095615852784,0.777481734919736,0.964560297158279,0.0559765963494578,0.572786603248108,0.244009219651377,0.572786603248108,0.394133374486539,34.9888954999543,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.100078105926514,220.165326118469,"3_129_4",3,129,4,1924,FALSE,TRUE,7,0.108939724148866,4,FALSE
"99",1.3533075,0.4770013,0.2982768,0.738472,0.35356995,0.2546539,0.67280175,0.4158668,0.3491101,1.08082,0.3982989,0.39706,2.8200575,0.4047158,0.1850757,2.52289,0.5861278,0.717512,0.6550019,0.940522780149326,0.767201308700245,0.975842435355706,0.0557766612135119,0.585868686552208,0.201459510957165,0.585868686552208,0.27317294481525,17.7839738393349,11839.316294555,8.08132e-05,65481090.2533626,1e-04,1,0.114012956619263,220.285027265549,"3_129_5",3,129,5,1925,FALSE,TRUE,6,0.0550761022008584,5,FALSE
"100",1.3691625,0.7746588,0.1727157,2.92357,0.9986623,0.1391866,0.516579425,0.3717283,0.3964909,2.096345,0.8681067,0.3687202,2.0437075,0.3255059,0.2072646,2.6444025,0.3996898,0.716036,0.656633,0.93592131515413,0.760774507109644,0.969212056924568,0.05789405624231,0.587838190369097,0.240826468570956,0.587838190369097,0.301888519170321,0.835576170458173,50865.9278411159,0.000676871,65481090.2533626,1e-04,1,0.105459928512573,220.396438121796,"3_129_6",3,129,6,1926,FALSE,TRUE,7,0.0678932974381372,4,FALSE
"101",1.2097175,0.34869193,0.0399582,2.116645,0.8469009,0.10277545,0.511574175,0.9363679,0.3003349,0.702451,0.6172925,0.3681514,1.8992675,0.7249497,0.1997529,2.245955,0.6970729,0.711763,0.6521408,0.9376773039303,0.774284133302594,0.974928154172505,0.0571504165306307,0.581481255440968,0.217193583920813,0.581481255440968,0.337722352259176,0.851308392228597,24478.2469170209,0.000273849,65481090.2533626,1e-04,1,0.105669975280762,220.622620105743,"3_129_8",3,129,8,1928,FALSE,TRUE,7,0.0834635873636921,5,FALSE
"102",1.3198975,0.9514851,0.2817354,1.5679025,0.556823,0.3399406,0.59544025,0.7403525,0.3660355,2.86124,0.4081808,0.3795367,2.312005,0.5914366,0.1925421,2.0663025,0.7295249,0.705381,0.6526214,0.937295534783628,0.778014348510824,0.973143387019841,0.0573251919826122,0.576656413943793,0.224791278716276,0.576656413943793,0.349241830915313,0.847521183131931,30728.9050319143,0.000369316,65481090.2533626,1e-04,1,0.104702949523926,221.901905059814,"3_130_4",3,130,4,1939,FALSE,TRUE,5,0.0885968691898179,2,FALSE
"103",1.24524,0.35799661,0.2865102,2.74937,0.723885,0.2640556,0.507286075,0.9100703,0.1780237,1.3329475,0.9600461,0.3821773,2.7494175,0.8343968,0.2513955,2.9781225,0.5773484,0.700466,0.6521804,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,1,0.0990660190582275,222.563051223755,"3_130_8",3,130,8,1943,FALSE,TRUE,3,0.159848898232287,1,FALSE
"104",1.322425,0.4721237,0.2346426,1.7341575,0.699126,0.2246164,0.68666125,0.4219687,0.250039,2.000455,0.6756578,0.3864472,2.838315,0.8272386,0.1733757,2.861765,0.5059232,0.7154675,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,1,0.0987951755523682,222.66753411293,"3_130_9",3,130,9,1944,FALSE,TRUE,3,0.133385232945415,3,FALSE
"105",1.365285,0.378785,0.2940291,1.932395,0.4965432,0.11538058,0.609648,0.8028079,0.3826339,1.1599675,0.9167014,0.3962773,2.54718,0.8822607,0.1885881,2.7875575,0.4299452,0.701713,0.6550904,0.934440822248737,0.778214170708531,0.956493089575662,0.0585590378997691,0.57184314091033,0.270358682882307,0.57184314091033,0.407975327967261,0.777282501080948,56278.577291104,0.000759539,65481090.2533626,1e-04,1,0.116716146469116,223.336617231369,"3_130_15",3,130,15,1950,FALSE,TRUE,5,0.114915412574508,1,TRUE
"106",1.16816,0.7021591,0.2258649,0.815645,0.6246257,0.2320672,0.51298595,0.6728326,0.339037,2.490065,0.7453981,0.3881338,2.9225975,0.5634912,0.22965,2.6041775,0.5964843,0.72097,0.6552917,0.941469476587305,0.773431917674178,0.974374822054544,0.0553309832403899,0.577975439141273,0.207488793383578,0.577975439141273,0.266575796667364,0.924918663754755,14920.4042038748,0.000127871,65481090.2533626,1e-04,1,0.0991969108581543,223.714384078979,"3_131_3",3,131,3,1953,FALSE,TRUE,1,0.0520025009834484,5,FALSE
"107",1.179,0.495811,0.2471364,0.674089,0.3750302,0.3442156,0.5133646,0.5355906,0.2983126,1.8340325,0.615175,0.3990925,2.913345,0.9184248,0.1319136,2.9394075,0.3786884,0.7195735,0.6593831,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.100044965744019,223.819815158844,"3_131_4",3,131,4,1954,FALSE,TRUE,2,0.0807926279985919,4,FALSE
"108",1.280415,0.4516844,0.2567664,0.95925,0.38981,0.1711438,0.52103745,0.9408339,0.385621,1.9620875,0.4436274,0.3573931,2.148395,0.6462032,0.240711,2.0096025,0.8683503,0.6975495,0.6534647,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,1,0.107976198196411,224.479791164398,"3_131_10",3,131,10,1960,FALSE,TRUE,2,0.0758149170003664,2,FALSE
"109",1.26653,0.5433319,0.278292,1.038495,0.4663725,0.2167876,0.567308,0.9068937,0.3546673,2.5508525,0.8330066,0.3706033,2.69833,0.9318893,0.1923774,2.8776175,0.61269,0.703289,0.6571013,0.938493055020375,0.775814519425985,0.963637254971485,0.0567203970141294,0.569059672559886,0.261723193128806,0.569059672559886,0.363504632548921,0.840489428668195,34658.4251532488,0.000429332,65481090.2533626,1e-04,1,0.0995090007781982,224.584845066071,"3_131_11",3,131,11,1961,FALSE,TRUE,1,0.0952503935976027,5,FALSE
"110",1.23821,0.633277,0.01590591,2.4222725,0.9831972,0.2627995,0.52181515,0.4273426,0.3603343,2.84129,0.6641876,0.3685963,2.149785,0.4960168,0.1859952,2.56514,0.6695608,0.701629,0.6570944,0.937045927978002,0.765541859155349,0.97598993067262,0.0573837726424657,0.581951413107592,0.212672133012545,0.581951413107592,0.300623449868055,0.839980809828525,39906.3406552018,0.000509484,65481090.2533626,1e-04,1,0.0999059677124023,224.805158138275,"3_131_13",3,131,13,1963,FALSE,TRUE,3,0.0670616158799383,5,FALSE
"111",1.254555,0.4508745,0.2800347,1.687055,0.35780187,0.2097097,0.5919565,0.6180828,0.2559517,1.70706,0.5826278,0.3906022,2.9320925,0.5194668,0.1940268,2.6753375,0.4853369,0.715901,0.6557021,0.937678815406961,0.77831961631052,0.969841545301827,0.0570945998756102,0.571707186523214,0.225094945256283,0.571707186523214,0.408061140418277,0.838206974451367,32874.3093543578,0.000402083,65481090.2533626,1e-04,1,0.10865592956543,226.983132123947,"3_133_2",3,133,2,1982,FALSE,TRUE,5,0.114558817144563,3,FALSE
"112",1.16816,0.6254293,0.1933557,0.6019965,0.517637,0.1953784,0.5134194,0.3845565,0.3626167,2.3675625,0.8129873,0.3882454,2.8661625,0.5634912,0.22965,2.6041775,0.5964843,0.72097,0.6552917,0.941382306467409,0.773310265669762,0.974466211637626,0.0553721704166208,0.578130585519982,0.207118469100027,0.578130585519982,0.240749855916833,0.926749063935184,14920.4042038748,0.000127871,65481090.2533626,1e-04,1,0.0992610454559326,227.088020086288,"3_133_3",3,133,3,1983,FALSE,TRUE,1,0.0406070792342447,5,FALSE
"113",1.17607,0.6833214,0.2632767,1.0308475,0.509867,0.2813287,0.567308,0.9068937,0.3546673,2.5508525,0.8330066,0.3706033,2.69833,0.9318893,0.1923774,2.8776175,0.7521846,0.6958905,0.6581723,0.938045551989188,0.775537296489376,0.961382880543734,0.0569263619515558,0.569411407323707,0.269714203552111,0.569411407323707,0.364216360388095,0.833822592559065,35172.1384109133,0.000437178,65481090.2533626,1e-04,1,0.101969003677368,227.964086055756,"3_133_11",3,133,11,1991,FALSE,TRUE,2,0.0956713531938918,5,FALSE
"114",1.17813,0.33243079,0.1759185,1.494445,0.5085433,0.1634362,0.5252235,0.8074713,0.3323419,1.52801,0.4250928,0.3963799,2.4401475,0.9795418,0.2113881,2.55892,0.6594766,0.7028825,0.660158,0.934208903094178,0.774532727510448,0.957918454452123,0.0586625243480153,0.570684167682107,0.28155271581913,0.570684167682107,0.391847902416659,0.779161689367298,51918.7584787969,0.000692951,65481090.2533626,1e-04,1,0.108317852020264,228.077950239182,"3_133_12",3,133,12,1992,FALSE,TRUE,3,0.107973613017276,3,FALSE
"115",1.23821,0.633277,0.01590591,2.4222725,0.9831972,0.1763017,0.51495115,0.5518285,0.3935122,2.3130175,0.6641876,0.3685963,2.149785,0.4960168,0.1859952,2.56514,0.6695608,0.701629,0.6570944,0.936661910061478,0.765393730377235,0.975862070645628,0.057558526180049,0.582135220204297,0.213237649064419,0.582135220204297,0.288374870407312,0.840055373092999,39906.3406552018,0.000509484,65481090.2533626,1e-04,1,0.0987200736999512,228.182359218597,"3_133_13",3,133,13,1993,FALSE,TRUE,3,0.0616605623416248,5,FALSE
"116",1.316855,0.5254014,0.2837133,1.73718,0.5083018,0.3688369,0.56188775,0.654508,0.3767164,2.3844375,0.7419597,0.3800665,1.8936125,0.9539057,0.1885653,2.888115,0.441995,0.7150255,0.6543008,0.936071415511208,0.773570511162666,0.96840161429913,0.0578262098640351,0.577798636024738,0.230405927741347,0.577798636024738,0.369076216983219,0.799434259690711,48542.5637131241,0.000641386,65481090.2533626,1e-04,1,0.11296010017395,228.405716180801,"3_133_15",3,133,15,1995,FALSE,TRUE,7,0.097387791064667,2,FALSE
"117",1.3198975,0.9514851,0.2817354,1.5679025,0.556823,0.3399406,0.59544025,0.7403525,0.3660355,2.86124,0.4081808,0.3795367,2.884545,0.5499637,0.1943496,2.445935,0.7295249,0.705381,0.6544052,0.940804110240363,0.770484105637567,0.97323616002183,0.0556445917186851,0.581723224150359,0.212048601456763,0.581723224150359,0.246869749036883,0.929268513248211,12053.3787626417,8.40826e-05,65481090.2533626,1e-04,1,0.10106086730957,228.890995264053,"3_134_4",3,134,4,1999,FALSE,TRUE,2,0.0433489636360233,5,FALSE
"118",1.2284825,0.4551662,0.1571238,0.5806845,0.4833888,0.3055369,0.52818175,0.9770645,0.2271514,2.03842,0.5517452,0.3801058,2.1491025,0.6521231,0.2138106,2.3034275,0.9711922,0.6837865,0.6538274,0.939668866730421,0.777009827845087,0.974910760402045,0.056229862996401,0.577959672610886,0.217268910651359,0.577959672610886,0.310757853404911,45.2472101515597,14535.806743319,0.000121997,65481090.2533626,1e-04,1,0.109330892562866,229.772598266602,"3_134_12",3,134,12,2007,FALSE,TRUE,3,0.0725615349611624,5,FALSE
"119",1.365285,0.378785,0.2940291,1.932395,0.4965432,0.1840027,0.592189,0.8650365,0.3826339,1.1599675,0.9167014,0.3962773,2.54718,0.8822607,0.1885881,2.7875575,0.478444,0.7033135,0.6550904,0.934231579622593,0.779291722315585,0.955615458082639,0.0586524137319174,0.570452292890173,0.273071937145407,0.570452292890173,0.402580782541841,0.77763311631817,56278.577291104,0.000759539,65481090.2533626,1e-04,1,0.109135866165161,230.100538253784,"3_134_15",3,134,15,2010,FALSE,TRUE,3,0.112575810812292,1,FALSE
