"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"21","print_S",140209.615826364,4649800.672179,0.0160681137628067,29616.5647909491,0.0144825064154247,4649800.672179,0.0160681137628067,29616.5647909491,0.0144825064154247,TRUE,0.6549098,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,7,1804904.93333333,11496.2097664544,17940.1423570638,6443.93259060942,33874.8893607278,0.0478369682055284,0.132708343921745,2.94661371433687,2.57620253915072,0.388168237862875,1,FALSE,2.61141314964261,0.120950941191829,1.66596980424181,3.56630778300885,0.550414255098715
"22","facebook_S",137971.316740309,4786014.47480997,0.0165388218707552,30484.1686293629,0.0149067648749917,4786014.47480997,0.0165388218707552,30484.1686293629,0.0149067648749917,TRUE,0.6549098,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,7,1002234.0659765,6383.65647118789,6612.64069679675,228.984225608853,28605.0050625183,0.0265630827769259,0.13659597469151,4.48097500102405,4.77534603670336,0.209408908237014,1,FALSE,5.59479608862119,0.222894828128856,3.84852834359186,7.35057225486846,0.27404120525014
"23","search_S",345522.636518056,6898085.11063033,0.0238374124220662,43936.8478384097,0.0214851278392614,6898085.11063033,0.0238374124220662,43936.8478384097,0.0214851278392614,TRUE,0.6549098,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,7,2429880,15476.9426751592,27718.3136691418,12241.3709939826,65413.8736512176,0.0644012269879381,0.196875848192866,4.2265371801246,2.83885834305823,0.352254279416678,1,FALSE,3.22102108249212,0.0976131038989699,2.45499279430317,3.98865501087364,0.0169293916964585
"24","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6549098,0.934794060739659,0.779859382027883,0.957757906933922,0.0584010642509241,0.569718221487451,0.266399812426338,0.569718221487451,0.462771101092385,0.783379632536629,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_85_4",3,85,4,1264,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"25","(Intercept)",278006.196335637,43646972.824695,0.151925929684687,278006.196335637,0.135689521454384,43646972.824695,0.151925929684687,278006.196335637,0.135689521454384,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"26","trend",0.0139459722005681,3902174.08087527,0.0135826470121896,24854.6119800973,0.0121310620049712,3902174.08087527,0.0135826470121896,24854.6119800973,0.0121310620049712,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"27","season",0.159018359614185,58214.8209612836,0.000202633544174834,370.795037969959,0.00018097798510599,58214.8209612836,0.000202633544174834,370.795037969959,0.00018097798510599,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.935519935266085,6510764.01450454,0.0226625997599896,260430.560580182,0.127111188897958,6510764.01450454,0.0226625997599896,260430.560580182,0.127111188897958,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"29","competitor_sales_B",0.238635255380966,207907847.049243,0.72368347464928,1324253.80286142,0.646343020993238,207907847.049243,0.72368347464928,1324253.80286142,0.646343020993238,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"30","events",0,0,0,0,0,0,0,0,0,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"31","tv_S",254456.881439785,7513369.43338484,0.0261524582888293,47855.8562635977,0.0233575305902812,7513369.43338484,0.0261524582888293,47855.8562635977,0.0233575305902812,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,7774236.44,49517.4295541401,109720.482956541,60203.0534024012,12644.3729427254,0.206047362680601,0.297380609466532,0.255351965087376,0.966444678055719,1.03472037531604,5,FALSE,0.932520638947653,0.016558566149248,0.717984249396101,1.14655957649713,0.587495034422247
"32","ooh_S",233396.79396838,9966533.10750228,0.0346914049267992,63481.1025955559,0.0309839152728391,9966533.10750228,0.0346914049267992,63481.1025955559,0.0309839152728391,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,24719081.6,157446.379617834,162969.829837687,5523.45021985302,61118.5679898164,0.655151359349006,0.394477300238671,0.388186556833939,0.403191885069965,2.48020864761817,5,FALSE,0.413442746369715,0.00786976179629413,0.311253664662659,0.514941937285654,0.594010777422481
"33","print_S",59208.1081945325,2832833.83967196,0.0098604986069251,18043.5276412226,0.00880670166081693,2832833.83967196,0.0098604986069251,18043.5276412226,0.00880670166081693,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,1804904.93333333,11496.2097664544,18126.7592735662,6630.54950711186,21183.8512016577,0.0478369682055284,0.112124109060286,1.84268133863316,1.56951969455822,0.637137592772594,5,FALSE,1.47481867508604,0.0388909073301893,0.971138411155049,1.97772818348558,0.504388117687647
"34","facebook_S",42252.3311809361,1474668.57739955,0.00513301106810005,9392.79348662136,0.00458444333298528,1474668.57739955,0.00513301106810005,9392.79348662136,0.00458444333298528,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,1002234.0659765,6383.65647118789,6733.15814981149,349.501678623603,8558.19894504278,0.0265630827769259,0.0583676663574705,1.34064215135471,1.47138141424354,0.679633431766648,5,FALSE,1.76231025230402,0.106458959146751,0.387432304626187,3.14284499120266,0.314274347319971
"35","search_S",88646.0001016113,3477757.57857321,0.0121053424590252,22151.3221565173,0.0108116378074212,3477757.57857321,0.0121053424590252,22151.3221565173,0.0108116378074212,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,2429880,15476.9426751592,28126.5612608964,12649.6185857371,40177.1750069096,0.0644012269879381,0.13765031487704,2.59593744385929,1.43124663710686,0.698691597991395,5,FALSE,1.81096167004549,0.0686831858801092,0.924051091970682,2.70173634500482,0.0235055467232428
"36","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6583892,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0
"37","(Intercept)",473776.56313547,74382920.4122688,0.257037781527297,473776.56313547,0.231675929881852,74382920.4122688,0.257037781527297,473776.56313547,0.231675929881852,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"38","trend",0.0968061746875498,27086999.7660725,0.0936018952941419,172528.660930398,0.0843662204136754,27086999.7660725,0.0936018952941419,172528.660930398,0.0843662204136754,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"39","season",0.293518931159075,107453.957314302,0.000371318128561154,684.420110282176,0.000334680264532468,107453.957314302,0.000371318128561154,684.420110282176,0.000334680264532468,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.862111570434957,5999877.4774152,0.0207331896580929,239995.099096608,0.117357193404258,5999877.4774152,0.0207331896580929,239995.099096608,0.117357193404258,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.168389297914575,146706974.79156,0.506960941113894,934439.329882548,0.456939235735923,146706974.79156,0.506960941113894,934439.329882548,0.456939235735923,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","events",0,0,0,0,0,0,0,0,0,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","tv_S",283732.358145982,10201086.1214466,0.0352508953842185,64975.0708372397,0.0317726986234489,10201086.1214466,0.0352508953842185,64975.0708372397,0.0317726986234489,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,7774236.44,49517.4295541401,110260.653486226,60743.2239320859,17794.314088982,0.206047362680601,0.290621475920095,0.359354559580411,1.31216566413648,0.762098892945874,1,FALSE,1.23548351122741,0.0329679482764097,0.976737022496084,1.49471764814765,0.612349105962008
"44","ooh_S",274821.031560365,8565619.57425096,0.0295993736272972,54558.0864601972,0.0266788110614634,8565619.57425096,0.0295993736272972,54558.0864601972,0.0266788110614634,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,24719081.6,157446.379617834,158799.417286086,1353.03766825169,63317.776162372,0.655151359349006,0.24402823122974,0.402154538682068,0.346518520099507,2.88584864010396,1,FALSE,0.359936577020678,0.0212361993573123,0.191553107284198,0.525208685039181,0.506352077420218
"45","print_S",140354.251941853,4654597.2697808,0.0160844364471892,29647.1163680306,0.0144973892491069,4654597.2697808,0.0160844364471892,29647.1163680306,0.0144973892491069,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,1804904.93333333,11496.2097664544,17940.1423570638,6443.93259060942,33909.833700179,0.0478369682055284,0.132606068829611,2.94965335437137,2.57886007391237,0.387768227565332,1,FALSE,2.61141314964261,0.120950941191829,1.66596980424181,3.56630778300885,0.550414255098715
"46","facebook_S",137819.897178062,4780761.9612165,0.016520411429268,30450.7131287675,0.0148903466920873,4780761.9612165,0.016520411429268,30450.7131287675,0.0148903466920873,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,1002234.0659765,6383.65647118789,6612.64069679675,228.984225608853,28573.6118900315,0.0265630827769259,0.136200408530063,4.47605725950263,4.77010523141468,0.209638981004918,1,FALSE,5.59479608862119,0.222894828128856,3.84852834359186,7.35057225486846,0.27404120525014
"47","search_S",345562.055945314,6898872.08819852,0.0238397573900399,43941.8604343855,0.0214874946736525,6898872.08819852,0.0238397573900399,43941.8604343855,0.0214874946736525,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,2429880,15476.9426751592,27718.3136691418,12241.3709939826,65421.3364833494,0.0644012269879381,0.19654381549049,4.22701937045692,2.83918221813362,0.352214096584954,1,FALSE,3.22102108249212,0.0976131038989699,2.45499279430317,3.98865501087364,0.0169293916964585
"48","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6549098,0.934784200599277,0.779885904471832,0.957716444828275,0.0584054796533482,0.569683900754449,0.266530520770889,0.569683900754449,0.4613489074658,0.78358117191123,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_87_4",3,87,4,1294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"49","(Intercept)",399692.95140327,62751793.3703135,0.217149401015252,399692.95140327,0.195105323240571,62751793.3703135,0.217149401015252,399692.95140327,0.195105323240571,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"50","trend",0.100894015808769,28230804.4030349,0.0976912680426739,179814.040783662,0.0877740686372347,28230804.4030349,0.0976912680426739,179814.040783662,0.0877740686372347,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"51","season",0.276011166748233,101044.562996046,0.00034965958982169,643.595942649973,0.000314163644833331,101044.562996046,0.00034965958982169,643.595942649973,0.000314163644833331,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"52","holiday",0.888541039242865,6183813.73355501,0.0213987740606409,247352.5493422,0.120742182028368,6183813.73355501,0.0213987740606409,247352.5493422,0.120742182028368,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_B",0.184240574844125,160517192.62439,0.555461610879251,1022402.50079229,0.499073525561843,160517192.62439,0.555461610879251,1022402.50079229,0.499073525561843,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"54","events",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"55","tv_S",288499.508706338,8879060.07220836,0.0307255374341321,56554.5227529195,0.0276064123815177,8879060.07220836,0.0307255374341321,56554.5227529195,0.0276064123815177,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,7774236.44,49517.4295541401,109538.09894829,60020.6693941503,15111.6147843274,0.206047362680601,0.284629370469039,0.305177690368702,1.14211345908182,0.875569753642452,3,FALSE,1.09486847932964,0.017060001950342,0.90070672618025,1.28868159879771,0.591813904571348
"56","ooh_S",264366.504954977,9057438.16112739,0.0313428057715393,57690.6889243783,0.028161018279268,9057438.16112739,0.0313428057715393,57690.6889243783,0.028161018279268,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,24719081.6,157446.379617834,159276.141064324,1829.76144648928,65178.0236558155,0.655151359349006,0.290347503102629,0.413969656298357,0.36641483319216,2.72914715621124,3,FALSE,0.363531041047432,0.00820547730280162,0.269810063248447,0.456417252426175,0.56028902547477
"57","print_S",169045.547425153,3671745.25898061,0.0127058884032695,23386.9124775835,0.0114160409947638,3671745.25898061,0.0127058884032695,23386.9124775835,0.0114160409947638,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,1804904.93333333,11496.2097664544,17885.4360480534,6389.22628159907,23121.6489615682,0.0478369682055284,0.117702384383846,2.01124104650878,2.03431504406139,0.491565946444343,3,FALSE,1.98055571527319,0.030631917125063,1.62942027572878,2.32604470632484,0.395345770231824
"58","facebook_S",108927.536593487,3418781.67054411,0.0118305207243971,21775.6794302173,0.0106295368960085,3418781.67054411,0.0118305207243971,21775.6794302173,0.0106295368960085,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,1002234.0659765,6383.65647118789,6603.96427155683,220.307800368942,19804.0749186115,0.0265630827769259,0.109593320322704,3.10230899923822,3.41116091201023,0.293155329166425,3,FALSE,3.75945166386455,0.113917570276974,2.46594383129376,5.05663256308569,0.260142710709736
"59","search_S",299789.310492409,6168139.47379176,0.0213445340790222,39287.512571922,0.0191777283355919,6168139.47379176,0.0213445340790222,39287.512571922,0.0191777283355919,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,2429880,15476.9426751592,27520.9186883775,12043.9760132183,59130.2496004909,0.0644012269879381,0.197727421721782,3.82053812833435,2.53845435733113,0.39394050836958,3,FALSE,2.63445784015419,0.0610031081843411,1.94095178272358,3.32827126814803,0.0205121746251755
"60","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.937371629553212,0.775211758034573,0.967440431523754,0.0572351387171271,0.569824166652125,0.247658478252047,0.569824166652125,0.410862576060627,0.832123745806209,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_87_11",3,87,11,1301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0
"61","(Intercept)",320171.660608163,50266950.7154816,0.173555924547606,320171.660608163,0.156325362953547,50266950.7154816,0.173555924547606,320171.660608163,0.156325362953547,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"62","trend",0.198945393243178,55666220.0281342,0.192197898331592,354561.911007224,0.173116569163006,55666220.0281342,0.192197898331592,354561.911007224,0.173116569163006,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"63","season",0.296987387203319,108723.719800329,0.000375388708517569,692.507769428849,0.000338120270227802,108723.719800329,0.000375388708517569,692.507769428849,0.000338120270227802,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"64","holiday",0.868760874622845,6046153.40248748,0.0208754604922192,241846.136099499,0.118082546509125,6046153.40248748,0.0208754604922192,241846.136099499,0.118082546509125,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"65","competitor_sales_B",0.168651565673655,146935472.148557,0.507321835810654,935894.727060874,0.456955130307907,146935472.148557,0.507321835810654,935894.727060874,0.456955130307907,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"66","events",0,0,0,0,0,0,0,0,0,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"67","tv_S",285617.040515053,10268846.482951,0.0354550876872085,65406.6654965033,0.0319351210032155,10268846.482951,0.0354550876872085,65406.6654965033,0.0319351210032155,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,7774236.44,49517.4295541401,110260.653486226,60743.2239320859,17912.5122044608,0.206047362680601,0.335515435133905,0.361741559805242,1.32088167914674,0.75707008113397,3,FALSE,1.09486847932964,0.017060001950342,0.90070672618025,1.28868159879771,0.612349105962008
"68","ooh_S",220384.229514275,5742129.87114194,0.0198257631400651,36574.075612369,0.0178574694397806,5742129.87114194,0.0198257631400651,36574.075612369,0.0178574694397806,TRUE,0.6549098,0.935724589844676,0.781687827363342,0.951010812967881,0.0579828572075006,0.567347303524283,0.28688729551262,0.567347303524283,0.526820207501658,0.790284327050332,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_89_4",3,89,4,1324,3,24719081.6,157446.379617834,157738.12870002,291.74908218527,48620.1855287487,0.655151359349006,0.187613399957843,0.308804722260132,0.232295437349175,4.3048628565909,3,FALSE,0.363531041047432,0.00820547730280162,0.269810063248447,0.456417252426175,0.317196226429015
