"","rn","liftStart","liftEnd","liftAbs","decompStart","decompEnd","decompAbsScaled","decompAbsTotalScaled","calibrated_pct","mape_lift","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","cluster","top_sol"
"373","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,14377.5190781882,20673.7982077311,0.695446426134296,0.964056202304529,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,"3_118_14",3,118,14,1769,4,TRUE
"374","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,6410.26285077738,8169.52995175786,0.784655039963231,0.990842481641747,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,"3_118_14",3,118,14,1769,4,TRUE
"375","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,"3_118_14",3,118,14,1769,4,TRUE
"376","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,80.5305918294972,53366.5910996737,0.00150900760513425,0.999731564693902,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,"3_118_14",3,118,14,1769,4,TRUE
"377","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,74914.011753401,120984.769341239,0.6192020050235,0.812714970616497,0.941095208851459,0.763101804289824,0.977690545643777,0.0555076056354309,0.584971819929017,0.205002120856163,0.584971819929017,0.306499584075811,2.5076262959738,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_96_1",3,96,1,1426,5,FALSE
"378","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,91828.7736881744,105490.623305685,0.870492284627785,0.868816037588322,0.941095208851459,0.763101804289824,0.977690545643777,0.0555076056354309,0.584971819929017,0.205002120856163,0.584971819929017,0.306499584075811,2.5076262959738,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_96_1",3,96,1,1426,5,FALSE
"379","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,1669.81471501811,3328.93462239882,0.501606340894387,7.34907357509056,0.941095208851459,0.763101804289824,0.977690545643777,0.0555076056354309,0.584971819929017,0.205002120856163,0.584971819929017,0.306499584075811,2.5076262959738,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_96_1",3,96,1,1426,5,FALSE
"380","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,29.8198200565013,30184.1434394027,0.000987929974437314,0.999900600599812,0.941095208851459,0.763101804289824,0.977690545643777,0.0555076056354309,0.584971819929017,0.205002120856163,0.584971819929017,0.306499584075811,2.5076262959738,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_96_1",3,96,1,1426,5,FALSE
"381","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,107569.39538246,184836.402174871,0.581970835380633,0.731076511543849,0.93938322207431,0.768606402095119,0.977111972576525,0.0563084545435548,0.578135633605582,0.207643366978005,0.578135633605582,0.317479065879285,3.25615376193617,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_113_4",3,113,4,1684,5,FALSE
"382","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,139272.754357484,163594.739102108,0.851327830722949,0.801038922346451,0.93938322207431,0.768606402095119,0.977111972576525,0.0563084545435548,0.578135633605582,0.207643366978005,0.578135633605582,0.317479065879285,3.25615376193617,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_113_4",3,113,4,1684,5,FALSE
"383","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,2298.52230728258,3908.15390649343,0.588135053602563,10.4926115364129,0.93938322207431,0.768606402095119,0.977111972576525,0.0563084545435548,0.578135633605582,0.207643366978005,0.578135633605582,0.317479065879285,3.25615376193617,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_113_4",3,113,4,1684,5,FALSE
"384","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,33.5767675555989,33238.4068186733,0.00101017981213033,0.999888077441481,0.93938322207431,0.768606402095119,0.977111972576525,0.0563084545435548,0.578135633605582,0.207643366978005,0.578135633605582,0.317479065879285,3.25615376193617,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_113_4",3,113,4,1684,5,FALSE
"385","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,121887.938515922,209439.942873086,0.581970835380633,0.695280153710195,0.939198453890208,0.76950301370639,0.974868605889401,0.0563942071610759,0.577014456864809,0.217581602117866,0.577014456864809,0.364774505750077,3.49123321572552,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_115_4",3,115,4,1714,2,FALSE
"386","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,136936.57063288,164853.314375259,0.830657067174086,0.804376327667314,0.939198453890208,0.76950301370639,0.974868605889401,0.0563942071610759,0.577014456864809,0.217581602117866,0.577014456864809,0.364774505750077,3.49123321572552,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_115_4",3,115,4,1714,2,FALSE
"387","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,2493.10159835987,4238.99507959715,0.588135053602563,11.4655079917994,0.939198453890208,0.76950301370639,0.974868605889401,0.0563942071610759,0.577014456864809,0.217581602117866,0.577014456864809,0.364774505750077,3.49123321572552,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_115_4",3,115,4,1714,2,FALSE
"388","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,69.483082438351,51147.5695332214,0.00135848258426474,0.999768389725206,0.939198453890208,0.76950301370639,0.974868605889401,0.0563942071610759,0.577014456864809,0.217581602117866,0.577014456864809,0.364774505750077,3.49123321572552,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_115_4",3,115,4,1714,2,FALSE
"389","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,120604.91930197,177431.30123754,0.679727412586054,0.698487701745075,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,2,TRUE
"390","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,144357.438692869,162197.904250598,0.890008039005452,0.793775087581616,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,2,TRUE
"391","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,7294.5953016609,13489.4187619785,0.540764241245263,35.4729765083045,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,2,TRUE
"392","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,65.9271667497801,46292.26321689,0.00142415086600748,0.999780242777501,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,2,TRUE
"393","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,227529.456497356,366136.14497453,0.621434020159862,0.43117635875661,0.934805669975334,0.780909251347119,0.957795832457083,0.0583958651700867,0.568358080580084,0.266280196892718,0.568358080580084,0.463179309347247,12.9813564845743,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_91_4",3,91,4,1354,1,FALSE
"394","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,200406.557166674,242531.032374059,0.826313050354662,0.713704918333323,0.934805669975334,0.780909251347119,0.957795832457083,0.0583958651700867,0.568358080580084,0.266280196892718,0.568358080580084,0.463179309347247,12.9813564845743,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_91_4",3,91,4,1354,1,FALSE
"395","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,10156.1293507747,13659.7453582237,0.743507956000099,49.7806467538736,0.934805669975334,0.780909251347119,0.957795832457083,0.0583958651700867,0.568358080580084,0.266280196892718,0.568358080580084,0.463179309347247,12.9813564845743,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_91_4",3,91,4,1354,1,FALSE
"396","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.6277999519286,42500.7234399843,0.000720641849665885,0.999897907333494,0.934805669975334,0.780909251347119,0.957795832457083,0.0583958651700867,0.568358080580084,0.266280196892718,0.568358080580084,0.463179309347247,12.9813564845743,49754.4974882158,0.000659896,65481090.2533626,1e-04,"3_91_4",3,91,4,1354,1,FALSE
"397","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,68129.1288415388,124601.073636881,0.54677802408095,0.829677177896153,0.94125636244056,0.763323032502042,0.977822924745241,0.055431623900721,0.584698617136835,0.204392998516278,0.584698617136835,0.265269611562766,13.2731490455457,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_100_1",3,100,1,1486,5,FALSE
"398","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,93910.8082231704,111258.429086978,0.84407814305696,0.865841702538328,0.94125636244056,0.763323032502042,0.977822924745241,0.055431623900721,0.584698617136835,0.204392998516278,0.584698617136835,0.265269611562766,13.2731490455457,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_100_1",3,100,1,1486,5,FALSE
"399","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,10279.435688416,26477.0107863437,0.388240038551405,50.3971784420802,0.94125636244056,0.763323032502042,0.977822924745241,0.055431623900721,0.584698617136835,0.204392998516278,0.584698617136835,0.265269611562766,13.2731490455457,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_100_1",3,100,1,1486,5,FALSE
"400","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.3420995469489,30712.8038748198,0.000987929974437314,0.999898859668177,0.94125636244056,0.763323032502042,0.977822924745241,0.055431623900721,0.584698617136835,0.204392998516278,0.584698617136835,0.265269611562766,13.2731490455457,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_100_1",3,100,1,1486,5,FALSE
"401","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,150589.408782892,233259.39046402,0.645587765977294,0.623526478042771,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,FALSE
"402","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,181509.984185156,211514.095193254,0.858146044684712,0.740700022592634,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,FALSE
"403","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,10874.1862315364,15286.5758747593,0.711355264947951,53.3709311576819,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,FALSE
"404","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,97.2301545381686,39740.8932728627,0.00244660214028361,0.999675899484873,0.93700449986443,0.779788487363783,0.972823328267443,0.0574580718230448,0.574347433889496,0.226126766032465,0.574347433889496,0.320044945706998,13.9337083894505,31365.9723269787,0.000379046,65481090.2533626,1e-04,"3_131_10",3,131,10,1960,2,FALSE
"405","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,109924.165401602,179804.158324448,0.61135496768239,0.725189586495994,0.939681133092913,0.773208636768579,0.97483517473772,0.0561699155846856,0.572357429307066,0.2177262734809,0.572357429307066,0.376804643391165,16.59488121992,19681.3855359003,0.000200586,65481090.2533626,1e-04,"3_116_5",3,116,5,1730,5,FALSE
"406","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,123565.320625822,145413.582114319,0.849750888666505,0.823478113391682,0.939681133092913,0.773208636768579,0.97483517473772,0.0561699155846856,0.572357429307066,0.2177262734809,0.572357429307066,0.376804643391165,16.59488121992,19681.3855359003,0.000200586,65481090.2533626,1e-04,"3_116_5",3,116,5,1730,5,FALSE
"407","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,12966.1970937701,28454.4472947415,0.455682619994742,63.8309854688506,0.939681133092913,0.773208636768579,0.97483517473772,0.0561699155846856,0.572357429307066,0.2177262734809,0.572357429307066,0.376804643391165,16.59488121992,19681.3855359003,0.000200586,65481090.2533626,1e-04,"3_116_5",3,116,5,1730,5,FALSE
"408","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,38.4867174542579,35347.5996235116,0.0010888071004589,0.999871710941819,0.939681133092913,0.773208636768579,0.97483517473772,0.0561699155846856,0.572357429307066,0.2177262734809,0.572357429307066,0.376804643391165,16.59488121992,19681.3855359003,0.000200586,65481090.2533626,1e-04,"3_116_5",3,116,5,1730,5,FALSE
"409","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,73985.7364173948,118928.444946633,0.622102949808135,0.815035658956513,0.940522780149326,0.767201308700245,0.975842435355706,0.0557766612135119,0.585868686552208,0.201459510957165,0.585868686552208,0.27317294481525,17.7839738393349,11839.316294555,8.08132e-05,65481090.2533626,1e-04,"3_129_5",3,129,5,1925,5,FALSE
"410","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,100279.480182887,113191.047887274,0.885931193805668,0.856743599738732,0.940522780149326,0.767201308700245,0.975842435355706,0.0557766612135119,0.585868686552208,0.201459510957165,0.585868686552208,0.27317294481525,17.7839738393349,11839.316294555,8.08132e-05,65481090.2533626,1e-04,"3_129_5",3,129,5,1925,5,FALSE
"411","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,13892.8463366794,28189.8219501058,0.492832000190312,68.464231683397,0.940522780149326,0.767201308700245,0.975842435355706,0.0557766612135119,0.585868686552208,0.201459510957165,0.585868686552208,0.27317294481525,17.7839738393349,11839.316294555,8.08132e-05,65481090.2533626,1e-04,"3_129_5",3,129,5,1925,5,FALSE
"412","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,34.6754257789868,29257.2967141065,0.00118518898440361,0.999884415247403,0.940522780149326,0.767201308700245,0.975842435355706,0.0557766612135119,0.585868686552208,0.201459510957165,0.585868686552208,0.27317294481525,17.7839738393349,11839.316294555,8.08132e-05,65481090.2533626,1e-04,"3_129_5",3,129,5,1925,5,FALSE
"413","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,163859.546708474,194274.779823767,0.843442194901039,0.590351133228815,0.93751705977154,0.778705155776428,0.96023137545596,0.0571686468346558,0.571209822710301,0.258482702360743,0.571209822710301,0.412028448541364,21.256297691833,32874.3093543578,0.000402083,65481090.2533626,1e-04,"3_113_2",3,113,2,1682,3,FALSE
"414","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,145938.754427127,156049.095629666,0.935210510757886,0.791516065104105,0.93751705977154,0.778705155776428,0.96023137545596,0.0571686468346558,0.571209822710301,0.258482702360743,0.571209822710301,0.412028448541364,21.256297691833,32874.3093543578,0.000402083,65481090.2533626,1e-04,"3_113_2",3,113,2,1682,3,FALSE
"415","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,16728.6885795881,28741.7139703302,0.582035177055098,82.6434428979407,0.93751705977154,0.778705155776428,0.96023137545596,0.0571686468346558,0.571209822710301,0.258482702360743,0.571209822710301,0.412028448541364,21.256297691833,32874.3093543578,0.000402083,65481090.2533626,1e-04,"3_113_2",3,113,2,1682,3,FALSE
"416","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,35.798682489972,38271.4416061263,0.000935388921546179,0.999880671058367,0.93751705977154,0.778705155776428,0.96023137545596,0.0571686468346558,0.571209822710301,0.258482702360743,0.571209822710301,0.412028448541364,21.256297691833,32874.3093543578,0.000402083,65481090.2533626,1e-04,"3_113_2",3,113,2,1682,3,FALSE
"417","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,167107.943326481,233322.192015432,0.716211097980034,0.582230141683798,0.938960390604404,0.772911904487104,0.969426730352278,0.0565045026657633,0.572731741199594,0.239985401035054,0.572731741199594,0.391135586012615,26.5019303694007,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_113_11",3,113,11,1691,2,FALSE
"418","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,149131.960427445,169029.157004908,0.882285417912338,0.786954342246507,0.938960390604404,0.772911904487104,0.969426730352278,0.0565045026657633,0.572731741199594,0.239985401035054,0.572731741199594,0.391135586012615,26.5019303694007,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_113_11",3,113,11,1691,2,FALSE
"419","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,20927.730297905,37041.4181756483,0.564981885916648,103.638651489525,0.938960390604404,0.772911904487104,0.969426730352278,0.0565045026657633,0.572731741199594,0.239985401035054,0.572731741199594,0.391135586012615,26.5019303694007,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_113_11",3,113,11,1691,2,FALSE
"420","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,34.3487557875086,36609.4450184415,0.000938248470311578,0.999885504147375,0.938960390604404,0.772911904487104,0.969426730352278,0.0565045026657633,0.572731741199594,0.239985401035054,0.572731741199594,0.391135586012615,26.5019303694007,34658.4251532488,0.000429332,65481090.2533626,1e-04,"3_113_11",3,113,11,1691,2,FALSE
"421","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,73554.8585814389,109290.514319428,0.673021433190962,0.816112853546403,0.940379767157403,0.765891985922069,0.978682874994083,0.0558436784507755,0.581516723801141,0.200390992304809,0.581516723801141,0.262269284028962,26.735808616607,14357.4540905178,0.000119273,65481090.2533626,1e-04,"3_98_10",3,98,10,1465,5,FALSE
"422","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,95883.867571897,107055.718646407,0.895644518426809,0.863023046325861,0.940379767157403,0.765891985922069,0.978682874994083,0.0558436784507755,0.581516723801141,0.200390992304809,0.581516723801141,0.262269284028962,26.735808616607,14357.4540905178,0.000119273,65481090.2533626,1e-04,"3_98_10",3,98,10,1465,5,FALSE
"423","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,21052.8415669541,44859.678070386,0.469304339053027,104.26420783477,0.940379767157403,0.765891985922069,0.978682874994083,0.0558436784507755,0.581516723801141,0.200390992304809,0.581516723801141,0.262269284028962,26.735808616607,14357.4540905178,0.000119273,65481090.2533626,1e-04,"3_98_10",3,98,10,1465,5,FALSE
"424","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,32.7804644405637,28227.8541023524,0.00116128078038464,0.999890731785198,0.940379767157403,0.765891985922069,0.978682874994083,0.0558436784507755,0.581516723801141,0.200390992304809,0.581516723801141,0.262269284028962,26.735808616607,14357.4540905178,0.000119273,65481090.2533626,1e-04,"3_98_10",3,98,10,1465,5,FALSE
"425","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,112318.880674054,174994.705309515,0.641841594437928,0.719202798314864,0.941304096570889,0.770993051849507,0.970408619264645,0.0554090979029424,0.575146390028783,0.236100276005422,0.575146390028783,0.375542411675626,27.2470748323054,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_127_4",3,127,4,1894,4,FALSE
"426","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,92762.3158894566,111499.49065587,0.831952821881106,0.867482405872205,0.941304096570889,0.770993051849507,0.970408619264645,0.0554090979029424,0.575146390028783,0.236100276005422,0.575146390028783,0.375542411675626,27.2470748323054,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_127_4",3,127,4,1894,4,FALSE
"427","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,21480.34472726,56229.3018776237,0.382013363317393,106.4017236363,0.941304096570889,0.770993051849507,0.970408619264645,0.0554090979029424,0.575146390028783,0.236100276005422,0.575146390028783,0.375542411675626,27.2470748323054,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_127_4",3,127,4,1894,4,FALSE
"428","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,32.8533796762877,50830.2768538658,0.000646334856108286,0.999890488734412,0.941304096570889,0.770993051849507,0.970408619264645,0.0554090979029424,0.575146390028783,0.236100276005422,0.575146390028783,0.375542411675626,27.2470748323054,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_127_4",3,127,4,1894,4,FALSE
"429","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,108433.576062918,168941.335373996,0.641841594437928,0.728916059842705,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,4,FALSE
"430","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,93072.7376076742,111172.046450122,0.837195505341644,0.867038946274751,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,4,FALSE
"431","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,24500.7729754735,64135.9055157376,0.382013363317393,121.503864877367,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,4,FALSE
"432","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,33.0445271704119,51126.0175095302,0.000646334856108286,0.999889851576099,0.940128231756199,0.771866522072824,0.968717656923601,0.0559613555965034,0.574048490600146,0.242752391552108,0.574048490600146,0.330218755474001,31.0249274337652,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_131_4",3,131,4,1954,4,FALSE
"433","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,218883.350118727,319708.006863399,0.684635184042322,0.452791624703183,0.93479088143609,0.778432170839243,0.958830648434889,0.0584024879897037,0.56572766892331,0.278484413544662,0.56572766892331,0.458155226127691,31.092403332205,47995.9822353032,0.000633038,65481090.2533626,1e-04,"3_125_14",3,125,14,1874,3,FALSE
"434","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,189967.551783969,221372.888144127,0.858133773184948,0.728617783165758,0.93479088143609,0.778432170839243,0.958830648434889,0.0584024879897037,0.56572766892331,0.278484413544662,0.56572766892331,0.458155226127691,31.092403332205,47995.9822353032,0.000633038,65481090.2533626,1e-04,"3_125_14",3,125,14,1874,3,FALSE
"435","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,24637.6573717258,38948.7060833219,0.632566774336974,122.188286858629,0.93479088143609,0.778432170839243,0.958830648434889,0.0584024879897037,0.56572766892331,0.278484413544662,0.56572766892331,0.458155226127691,31.092403332205,47995.9822353032,0.000633038,65481090.2533626,1e-04,"3_125_14",3,125,14,1874,3,FALSE
"436","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,24.8813033973788,28255.377841674,0.000880586468770602,0.999917062322009,0.93479088143609,0.778432170839243,0.958830648434889,0.0584024879897037,0.56572766892331,0.278484413544662,0.56572766892331,0.458155226127691,31.092403332205,47995.9822353032,0.000633038,65481090.2533626,1e-04,"3_125_14",3,125,14,1874,3,FALSE
"437","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,117767.909493115,165777.782399651,0.710396217082966,0.705580226267213,0.940095615852784,0.777481734919736,0.964560297158279,0.0559765963494578,0.572786603248108,0.244009219651377,0.572786603248108,0.394133374486539,34.9888954999543,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_129_4",3,129,4,1924,4,FALSE
"438","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,91879.1041188375,105743.04100818,0.868890314131686,0.868744136973089,0.940095615852784,0.777481734919736,0.964560297158279,0.0559765963494578,0.572786603248108,0.244009219651377,0.572786603248108,0.394133374486539,34.9888954999543,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_129_4",3,129,4,1924,4,FALSE
"439","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,27676.2730579476,67406.2542466578,0.410589096920778,137.381365289738,0.940095615852784,0.777481734919736,0.964560297158279,0.0559765963494578,0.572786603248108,0.244009219651377,0.572786603248108,0.394133374486539,34.9888954999543,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_129_4",3,129,4,1924,4,FALSE
"440","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,32.2959483348949,49967.8270940784,0.000646334856108286,0.999892346838884,0.940095615852784,0.777481734919736,0.964560297158279,0.0559765963494578,0.572786603248108,0.244009219651377,0.572786603248108,0.394133374486539,34.9888954999543,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_129_4",3,129,4,1924,4,FALSE
"441","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,123307.507510087,181407.289491177,0.679727412586054,0.691731231224782,0.938870888104707,0.778876514150107,0.968616806718878,0.056545913822884,0.57098862338132,0.229620028204313,0.57098862338132,0.300335068099009,35.2822445985127,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_116_4",3,116,4,1729,2,FALSE
"442","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,133228.963651836,151104.488564986,0.881700900595931,0.809672909068806,0.938870888104707,0.778876514150107,0.968616806718878,0.056545913822884,0.57098862338132,0.229620028204313,0.57098862338132,0.300335068099009,35.2822445985127,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_116_4",3,116,4,1729,2,FALSE
